Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000000000003180;MODUL PQMO-100 PROELETRONIC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM F3 30/06/15 2015 OK;PRO0002
000000000003181;MODUL VM-Q1A WADT;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM F3 07/04/2015 (INVT);MX22
000000000003182;MODUL PQMO-2600 PROELETRONIC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM F3 30/06/15 2015 OK;PRO1907
000000000003183;MODUL PQMO-2600 PROELETRONIC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SUBIU P/ALMIRANTE EM 22/07/14;PRO1908
000000000003184;PATCH PATCH.B ALTO;PA;PC;0001;SEM CLASSIFICACAO;8517.70.91;;;;ALM A3 12/11/12;6030057140
000000000003185;PATCH PATCH.B ALTO;PA;PC;0001;SEM CLASSIFICACAO;8517.70.91;;;;ALM A3 12/11/12;6030052660
000000000003186;RECEPTOR TS 7200-S2 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU TELEFONICA FOZ IGUACU 31/03/14;FJEE00116
000000000003187;FONTE MOD F.OPTICA MULTDAYNE;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SUBIU P/ALMIRANTE EM 25/07/14;002181 (CAIXA C/VARIAS)
000000000003188;LNB 8000R NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;VENDIDO TERRA;0903N20204-05680
000000000003189;KIT ANTENA 2200/3200P EMBRASAT;PA;PC;0001;SEM CLASSIFICACAO;8529.10.11;;;;VENDIDA PARA O TERRA 14/11/12;SEM SERIAL
000000000003190;IRD TDR 4022 TIERNAN;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM R3 29/06/17 (V.MCR);0860001113
000000000003191;FRAME FA9000 FOR A;PA;PC;0001;SEM CLASSIFICACAO;8543.90.90;;;;SAIU C.24 2019/22/10/19(CASSIO);11340727
000000000003192;CONVERSOR DM704C DATACOM;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM F3 19/06/15 2015 OK;49921059865
000000000003193;CONVERSOR INTERF DM704S SEICOM;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SUBIU P/ALMIRANTE EM 22/07/14;060518 (ANTIGO 00578)
000000000003194;DISTRIBUIDOR DVI50 TRANSCORTEC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM CASINHA 30/05/2019;405002
000000000003195;DISTRIBUIDOR DVI50 TRANSCORTEC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM F3 05/02/15 (INVT 2015);404028
000000000003196;REMOTE RS-422 EVS;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;ALM R1 OK 12/12/13 (INVT)(PARA VENDER);REMOTE 00032
000000000003197;RECEPTOR VT-3200 VISIONTEC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SUBIU P/ALMIRANTE EM 25/07/14;7020700886
000000000003198;RECEPTOR VT-3200 VISIONTEC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;ALM F4 12/09/14;8100701366
000000000003199;QUAD COLOR SBQ401M SECO;PA;PC;0001;SEM CLASSIFICACAO;8517.62.59;;;;ALM Q1 OK 13/12/13 (INVT);000568
000000000003200;SWITCH DKVM-4K D-LINK;PA;PC;0001;SEM CLASSIFICACAO;8517.62.39;;;;SAIU INFORMATICA;DL0E489000923
000000000003201;PAINEL ORG. CABOS P/ RACK 19'';PA;PC;0001;SEM CLASSIFICACAO;9999.99.99;;;;ALM R4 OK 12/12/13 (INVT);10 PECAS
000000000003202;CAIXA COM TECLADOS E MOUSES;PA;PC;0001;SEM CLASSIFICACAO;0000.00.00;;;;ALM Q4 OK 13/12/13 (INVT);
000000000003203;ALU-SIENA TOM PTEL RJ11 4AVIAS;MC;PC;0001;SEM CLASSIFICACAO;8517.70.99;;;;;
000000000003204;CAMINHAO/FURGAO M.BENZ313CDI;AI;UN;0001;SEM CLASSIFICACAO;8704.21.90;;;;;
000000000003205;MIC 12'' MCP-90-12 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU PROJETO FOX 26/11/12;SEM SERIAL 26 PCS
000000000003206;MIXING DISTRIB.MDA-100 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8517.62.91;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;121709
000000000003207;MATRIX PAP-32LK TELEX;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;206882
000000000003208;HEADSET PH-1R5 A5M TELEX;PA;PC;0001;SEM CLASSIFICACAO;8518.30.00;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;SEM SERIAL 32 PCS
000000000003209;KEYPANEL KP-12 LK BLK-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207427,207418,208483,208718
000000000003210;INTERFACE TIF-4000 PI TELEX;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;145764
000000000003211;PLACA AIO-FC-16 16-PORT TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;7926,7923,7917,7918,7920,7924
000000000003212;PLACA AIO-BC-16-MDR TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;8247,8246,8248,9837,8499,8501
000000000003213;RACK DUAL RACKMOUNT KIT MCP-1;PA;PC;0001;SEM CLASSIFICACAO;8538.10.00;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;SEM SERIAL 2 PCS
000000000003214;CONTROL CARD KIT MCIIE-S TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;206036-206037,206038-206039
000000000003215;INTERFACE IN/OUT GPIO-16 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;201698
000000000003216;PLACA ADAPTER DSI-2008 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;593365T,592846T  2 PCS
000000000003217;FONTE PS-20 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;206486,206482  2PCS
000000000003218;RECPTOR SAT SCIE ATLANTA;PA;UN;0001;SEM CLASSIFICACAO;8504.40.04;;;;;
000000000003219;RECEPTOR SAT SCIE ATLANTA;PA;UN;0001;SEM CLASSIFICACAO;8504.40.04;;;;;
000000000003220;PLACA XCP-MC-ADAM TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;149102
000000000003221;BELTPACK BINAURAL BP-325 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;SEM SERIAL 6 PCS
000000000003222;KEYPANEL KP-32BLK-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207058,7093,7091  3PCS
000000000003223;MATRIX ADAM-M-USA TELEX;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;148936
000000000003224;KEYPANEL DKP-12LK-GRY-4F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;21629-A,21629  2PCS
000000000003225;KEYPANEL DKP-12LK-GRY-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207837,207829,207835,207832
000000000003226;KEYPANEL DKP-12LK-GRY-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207838,207841,206370,207992
000000000003227;KEYPANEL DKP-12LK-GRY-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207828,207995,207991,207836
000000000003228;KEYPANEL DKP-12LK-GRY-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207994,207993,207831,207830
000000000003229;KEYPANEL DKP-12LK-GRY-5F TELEX;PA;PC;0001;SEM CLASSIFICACAO;8543.70.39;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;207840
000000000003230;PLACA TIF-4000 FC AIO TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;148837,148839,148841,148842
000000000003231;PLACA TIF-4000 FC AIO TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;148832,148833,148834,148835
000000000003232;PAINEL CEGO TIF-4000 BP TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;SEM SERIAL  4PCS
000000000003233;PLACA ADAM XCP-48-RJ45 TELEX;PA;PC;0001;SEM CLASSIFICACAO;8521.90.10;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;205214,148613 2 PCS
000000000003234;CABECA DE TRIPE SHOTOKU;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;SAIU PROJETO FOX RIO DE JANEIRO 26/11/12;SH90-0034
000000000003235;CABO MDR CABLE-9F-3M;PA;PC;0001;SEM CLASSIFICACAO;8544.49.00;;;;SAIU PROJETO FOX RIO DE JANEIRO;SEM SERIAL  12 PCS
000000000003236;JATEADOR CABINADO 700X700MM TR;PA;PC;0001;SEM CLASSIFICACAO;8424.30.90;;;;;
Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000000000003237;RECEPTOR TS900 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.19;;;;SUBIU/ALMIRANTE 25/07/14;IECQ 00012
000000000003238;CAIXA CARREGADORES ANTIGOS;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;REPASSAMOS AOS OPERADORES (INVT);SEM S
000000000003239;DECODER TS9000 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SUBIU P/ALMIRANTE EM 22/07/14;CFCG 00384
000000000003240;NOBREAK GES702R202035 DELTA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.40;;;;VIROU SUCATA 12/06/17 (CUSTO ALTO) HORUS;AOT10200408WQ
000000000003241;NOBREAK 6KVA LACERDA;PA;PC;0001;SEM CLASSIFICACAO;8504.40.04;;;;VIROU SUCATA CASSIO 14/02/2018;A07A13883
000000000003242;DIST 3UP/10 C.FRM 3.10 FLORIPA;PA;PC;0001;SEM CLASSIFICACAO;8517.62.59;;;;ALM 2019/17/09/19 RACK(V.TV SENADO);001-310-010011065
000000000003243;MODULADOR SV-3650 SVEC;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM R2  01/08/16 OK;TC10AA11010B0C0001
000000000003244;MODULADOR NTC/2280 NEWTEC;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;ALM 2019/21/11/19 A2(V.CASSIO);40000088
000000000003245;MODULADOR NTC/2080 NEWTEC;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;ALM D4 02/08/16 OK;02061708
000000000003246;IRD TDR 4022 TIERNAN;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM Q4 02/08/16 OK;0860001038
000000000003247;RECEPTOR UC-IRD+ UPCOM;PA;PC;0001;SEM CLASSIFICACAO;8517.62.64;;;;SAIU CINEMAS 700-BARIGUI PR 20/08/13;PB21009520055
000000000003248;PATCH AUDIO PPB3-14MKINS  ADC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;ALM B2 12/05/14 (INVT);223256187
000000000003249;PATCH AUDIO PPB3-14MKINS  ADC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU VILLANI 21/12/15 QUANTA BRUNO;223395461
000000000003250;CAIXA MSP3 YAMAHA;PA;PC;0001;SEM CLASSIFICACAO;8518.91.01;;;;SAIU CHICAO 22/01/14 CARRO;MJ01298
000000000003251;MONITOR 55 LV3500 LG;PA;PC;0001;SEM CLASSIFICACAO;8528.72.00;;;;SAIU WTC FOI NEGOCIADA  26/11/13;109AZYE64154
000000000003252;FONE TELEX;PA;PC;0001;SEM CLASSIFICACAO;8518.30.00;;;;SAIU BIG C.7 11/10/16 2016 OK;HS0026
000000000003253;REMOTE RM-BR300 SONY;PA;PC;0001;SEM CLASSIFICACAO;8531.80.00;;;;SAIU EV.C.JORDAO CAIO 25/04/16;102756
000000000003254;DIST 3UP/10 C.FRM 3.10 FLORIPA;PA;PC;0001;SEM CLASSIFICACAO;8517.62.59;;;;ALM 2019/12/08/19 RAK (V.C.29 ARGENTINA);002-582-01001-1113
000000000003255;DECODER 2600 SCOPUS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU LAB DEFEITO CASSIO 02/05/13;54106
000000000003256;HUMSTOP  HEC2000 ALLEN AVIONIC;PA;PC;0001;SEM CLASSIFICACAO;8543.89.19;;;;SAIU C.31 C.AMERICA  ANDERSON K 23/07/15;SEM S/N
000000000003257;HUMSTOP  HEC2000 ALLEN AVIONIC;PA;PC;0001;SEM CLASSIFICACAO;8543.89.19;;;;SAIU C.31 C.AMERICA  ANDERSON K 23/07/15;SEM S/N
000000000003258;LNB 8000R NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CLEBER ANALIA FRANC 05/12/12;0903-N20204-05609
000000000003259;LNB 3520 NORSAT;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CASSIO UNIDADES 07/12/12;85N12031296
000000000003260;RECEPTOR TS7000 TEC SYS;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SUBIU P/ALMIRANTE EM 22/07/14;HDBQ 00331
000000000003261;CABO OPTICO(CFOA 600MT) FIBRAC;PA;PC;0001;SEM CLASSIFICACAO;8544.70.10;;;;SAIU PORTO ALEGRE 05/12/12 FONSECA;SEM SERIAL 2 PECAS
000000000003262;MONITOR PVM-9L2 SONY;PA;PC;0001;SEM CLASSIFICACAO;8528.51.20;;;;SUBIU P/ALMIRANTE EM 17/07/14;2013885
000000000003263;HIBRIDA NS-H2  AUDIVI;PA;PC;0001;SEM CLASSIFICACAO;8517.11.00;;;;SAIU WTC FOI NEGOCIADA  26/11/13;000100
000000000003264;CONECT COAX 163SE ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CASSIO C.02 22/07/13 (INVT);SEM SERIAL
000000000003265;CONECT COAX 163SE ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU LUIZ CLAUDIO 05/08/13 FOX (INVT);SEM SERIAL
000000000003266;CONECT COAX 163SE ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CANAL RURAL CASSIO 07/08/15;SEM SERIAL
000000000003267;CONECT COAX 163SE ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CANAL RURAL CASSIO 07/08/15;SEM SERIAL
000000000003268;CONECT COAX 163SE ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CASSIO/L.CLAUDIO OLIMPIADA 13/06/16;SEM SERIAL
000000000003269;CONECT COAX 163SE ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU CASSIO/L.CLAUDIO OLIMPIADA 13/06/16;SEM SERIAL
000000000003270;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;SAIU ANDRES 20/02/13 (INVT);3543
000000000003271;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;SAIU PAULO NOLETO 20/02/13 (INVT);3552
000000000003272;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;ALM K1 OK 17/12/13 (INVT);3539
000000000003273;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;SAIU C.37 CASSIO 05/06/14;3542
000000000003274;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;SAIU C.36 CASSIO 05/06/14;3549
000000000003275;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;SAIU C.29 THALLES 24/02/14;3541
000000000003276;DC BLOCK GT-1003 GIGATEST;PA;PC;0001;SEM CLASSIFICACAO;9030.20.29;;;;ALM K1 OK 17/12/13 (INVT);3540
000000000003277;GUIA FLEX KU F075YYS2 ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU TV SENADO CLEBER PIRES 22/09/14;SEM SERIAL
000000000003278;GUIA FLEX KU F075YYS2 ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU TV SENADO CLEBER PIRES 22/09/14;SEM SERIAL
000000000003279;GUIA FLEX KU F075YYS2 ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;SAIU L.CLAUDIO R.J OLIMPIADA 15/06/16;SEM SERIAL
000000000003280;GUIA FLEX KU F075YYS2 ANDREW;PA;PC;0001;SEM CLASSIFICACAO;8529.90.19;;;;ALM K1 OK 17/12/13 (INVT);SEM SERIAL
000000000003281;JANELA PRESURIZACAO ANDREW;PA;PC;0001;SEM CLASSIFICACAO;.  .;;;;ALM K1 OK 17/12/13 (INVT);SEM SERIAL
000000000003282;CAMERA GY-HD100U JVC (D.F);PA;PC;0001;SEM CLASSIFICACAO;8525.40.10;;;;ALM J2 06/12/12 (COM DEFEITO);14051361
000000000003283;MIC S241 GUSNECK SUPERLUX;PA;PC;0001;SEM CLASSIFICACAO;8518.10.00;;;;SAIU C.35 EDUARDO PESO 29/07/16;S241770829
000000000003284;HPA XTRD-400C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.15;;;;SAIU MANUTENCAO BETA 10/01/14 $$$;4439
000000000003285;KIT (03) MIC UCR411A LECTROSON;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;ALM S3 18/05/15 2015 OK;REC 14331/ TRA 614 (VER OBS)
000000000003287;PATCH PPE2226SVJTBK ADC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU UNIDADE MTV COPA WANDER 15/06/13;1258459
000000000003288;PATCH PPE2226SVJTBK ADC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU UNIDADE MTV COPA WANDER 15/06/13;1258455
000000000003289;PATCH PPE2226SVJTBK ADC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU C.37 CASSIO 03/02/14;1258455
000000000003290;PATCH PPE2226SVJTBK ADC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU REC9 XUXA MARCIO 15/07/15;110405
000000000003291;KIT MICROLINK(01)CB-BOXX V-LOK;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;ALM N3 29/07/14;CB-TX-VL-02SDI
000000000003292;KIT MICROLINK(02)CB-BOXX V-LOK;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU FOI PARA O CHILE 26/08/10;002017
000000000003293;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM T1 07/12/12  (INVT);0123209
000000000003294;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM T1 07/12/12  (INVT);0110200
000000000003295;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM T1 23/08/13  (INVT);0123253
000000000003296;VIEW FINDER DXF-51 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;ALM T1 07/12/12  (INVT);10795
000000000003297;KIT MS-15 COM.Z & FOCO CANON;PA;PC;0001;SEM CLASSIFICACAO;9006.59.21;;;;SAIU NEP WANDER 10/06/14;002140
000000000003298;KIT MS-15 COM.Z & FOCO CANON;PA;PC;0001;SEM CLASSIFICACAO;9006.59.21;;;;SAIU MASTER CHEF 14/04/15;002139  (907F,002E,002A)
000000000003299;KIT MS-15 COM.Z & FOCO CANON;PA;PC;0001;SEM CLASSIFICACAO;9006.59.21;;;;ALM T1  06/11/15 2015 OK;002142  (0027,002E,907A)
000000000003300;FURADEIRA IMPACTO 684 SKIL;PA;PC;0001;SEM CLASSIFICACAO;8467.21.00;;;;ALM H2 07/12/12;88701062
000000000003301;SERRA TICO-TICO  3200 BOSCH;PA;PC;0001;SEM CLASSIFICACAO;.  .;;;;ALM H2 07/12/12;PA6-GF35
000000000003302;CA DVCAM DSR-1 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;ALM V1  11/12/13 (INVT);11437
000000000003303;CA TRIAX DSR-1 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;SAIU C.07 RAFAEL 10/10/16;000725
000000000003304;CA BETACAM SP PVV-3 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;SUBIU P/ALMIRANTE EM 15/08/14;12830
000000000003305;CA BETACAM SP PVV-3 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;SUBIU P/ALMIRANTE EM 15/08/14;10885
000000000003306;CA BETACAM SP PVV-3 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;SUBIU P/ALMIRANTE EM 15/08/14;11714
000000000003307;CA BETACAM SP PVV-3 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;SUBIU P/ALMIRANTE EM 15/08/14;10621
000000000003308;CA CA-TX50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8543.89.32;;;;SAIU GOIANIA CASSIO IGOR 04/06/13;120765
000000000003309;TELEFONE PLENO INTELBRAS;PA;PC;0001;SEM CLASSIFICACAO;8517.18.91;;;;ALM PORAO MALAO 14/03/16;ZR11092900117
000000000003310;TELEFONE TC 60 ID INTELBRAS;PA;PC;0001;SEM CLASSIFICACAO;8517.18.91;;;;SAIU PEPE C.10 FABIO 27/06/13;ZR11092900116
000000000003311;TELEFONE PLENO INTELBRAS;PA;PC;0001;SEM CLASSIFICACAO;8517.18.91;;;;SAIU MESA PEPE 09/04/13;ZR11092900120
000000000003312;TELEFONE RAINBOW BELL PHONES;PA;PC;0001;SEM CLASSIFICACAO;8517.18.91;;;;ALM M3  24/03/14 (INVT);65611
000000000003313;ENCODER E5710 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;ALM Q2 17/04/2018(V.CASSIO/PLENITUDE);TB12597
000000000003314;ENCODER EN5990 TANDBERG;PA;PC;0001;SEM CLASSIFICACAO;8543.89.99;;;;SAIU TV ARATU SALVADOR 10/08/15;TB12451
000000000003315;CAIXA COM CABOS AUDIO RECEPT;PA;PC;0001;SEM CLASSIFICACAO;9999.99.99;;;;ALM I1 10/12/12;SEM SERIAL
000000000003316;DECODER 2900 SCOPUS;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM R3 25/08/16 2016 OK;372528
000000000003317;DECODER HVD9100 NTT ELETRO;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;ALM V.C.46 2019/11/11/19 A3(VAGNAO);D09010515
000000000003318;HPA XTRD-400C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.15;;;;SAIU MCR WASHINGTON 29/03/17;15486
000000000003319;HPA XTRD-400C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8543.70.15;;;;LAB CASSIO 02/03/15 VEIO POA;17736
000000000003320;CHAVE XTC-110D XICOM TECNOLOGY;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU C.31 KILKA 04/05/2018(ARGENTINA);14742
000000000003321;MODULDOR AZ110 NEWTEC;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU RECIFE 09/03/2021 (CASSIO);40001242
000000000003322;MODULDOR AZ110 NEWTEC;PA;UN;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU C.31 C.AMERICA  ANDERSON K 23/07/15;40000463
Codigo;Descricao;Tipo;Unidade;Familia;Desc.Familia;Pos.IPI/NCM;Descr.Espec.;Materia Pri.;IPI de Pauta;Observacao;Serie
000000000003323;SPECTRUM ANALYZER 8594E HP;PA;PC;0001;SEM CLASSIFICACAO;9030.90.90;;;;SAIU C.31 KILKA 04/05/2018(ARGENTINA);3543A02564
000000000003324;CCU TX50 SONY;PA;PC;0001;SEM CLASSIFICACAO;8529.90.90;;;;VENDIDA PARA IGREJA WANDER 29/01/16;121477
000000000003325;AMPLIFICADOR FP22 SHURE;PA;PC;0001;SEM CLASSIFICACAO;8518.40.00;;;;SAIU C.31 C.AMERICA  ANDERSON K 23/07/15;4359
000000000003326;DECODER HVD9100 NTT ELETRO;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU MANAUS C.29 26/04/2019;D09010518
000000000003327;HPA XTRD-400C XICOM TECH;PA;PC;0001;SEM CLASSIFICACAO;8528.71.11;;;;SAIU INVT C.24 MANAUS 26/09/16 2016 OK;3518
000000000003328;ANALISADOR SPECTRUN SIGLENT SS;PA;PC;0001;SEM CLASSIFICACAO;9030.89.20;;;;SAIU MANAUS LUCIANO 24/05/13-/;3911A08371
000000000003329;SWITCH KVM UCON-AUDIO G&D;PA;PC;0001;SEM CLASSIFICACAO;8517.62.39;;;;SAIU WAGNER INFORMATICA 12/12/12;GD03066847
000000000003330;MODULADOR NTC/2080 NEWTEC;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU SBT PORTO ALEGRE 30/06/15 CASSIO;99082502
000000000003331;CHAVE XTC-110D XICOM TECNOLOGY;PA;PC;0001;SEM CLASSIFICACAO;8517.61.43;;;;SAIU MANUTENCAO BETA 14/12/17;8164
000000000003332;CHAVE W/G COAX SWIT;PA;PC;0001;SEM CLASSIFICACAO;8536.50.20;;;;SAIU C.18 MARCELO 11/12/12;SEM SERIAL
000000000003333;RECEPTOR UC-IRD+ UPCOM;PA;PC;0001;SEM CLASSIFICACAO;8517.62.64;;;;SAIU BAND WANDER 08/11/13;PB24000210081  RACK ALEXANDRE
000000000003334;MONITOR AUD AMP1A-LP10S WOHLER;PA;PC;0001;SEM CLASSIFICACAO;8543.70.99;;;;SAIU C.18 ARGENTINA 07/05/2018;112227
000000000003335;DISTRIB.FRM 1.3 FLORIPA;PA;PC;0001;SEM CLASSIFICACAO;8543.90.10;;;;SAIU INVT. C.24 MANAUS 26/09/16 2016 OK;SEM SERIAL
